idEntrada;acessoOnline;statusSaida;paginaSaida;avaliacao.r;dataHoraEntrada;dataHoraSaida;dataHoraErro;tempoAcesso;codigo;erro
746;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;0.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
747;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:06;563.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
748;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;182.00;500;"""CLIENTE NAO CADASTRADO"""
749;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:04;525.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
750;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;285.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
751;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;425.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
752;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;227.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
753;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;301.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
754;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;266.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
755;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;218.00;500;"""SENHA INCORRETA"""
756;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;226.00;500;"""SENHA INCORRETA"""
757;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;362.00;500;"""SENHA INCORRETA"""
758;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;216.00;500;"""SENHA INCORRETA"""
759;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;0.00;500;"""SENHA INCORRETA"""
760;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;216.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
761;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;305.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
762;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;314.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
763;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;314.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
764;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;37.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
765;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;284.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
766;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;356.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
767;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;393.00;500;"""CHAVE PIX INCORRETA"""
768;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;213.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
769;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;201.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
770;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;419.00;500;"""INTERNAL SERVER ERROR"""
771;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;40.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
772;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;188.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
773;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;295.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
774;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;46.00;500;"""CLIENTE NAO CADASTRADO"""
775;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;274.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
776;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;465.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
777;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
778;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;207.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
779;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;297.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
780;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;207.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
781;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;338.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
782;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;349.00;500;"""SENHA INCORRETA"""
783;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240.00;500;"""SENHA INCORRETA"""
784;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;99.00;500;"""SENHA INCORRETA"""
785;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;82.00;500;"""SENHA INCORRETA"""
786;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;169.00;500;"""SENHA INCORRETA"""
787;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;336.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
788;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;5.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
789;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;14.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
790;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;162.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
791;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;287.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
792;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;130.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
793;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;346.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
794;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;280.00;500;"""CHAVE PIX INCORRETA"""
795;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;220.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
796;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;338.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
797;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;287.00;500;"""INTERNAL SERVER ERROR"""
798;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;186.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
799;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;268.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
800;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;318.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
801;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;283.00;500;"""CLIENTE NAO CADASTRADO"""
802;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;161.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
803;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;343.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
804;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;378.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
805;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;273.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
806;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;257.00;500;"""SENHA INCORRETA"""
807;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;231.00;500;"""SENHA INCORRETA"""
808;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;499.00;500;"""SENHA INCORRETA"""
809;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;273.00;500;"""SENHA INCORRETA"""
810;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;221.00;500;"""SENHA INCORRETA"""
811;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:56;18/05/2021 17:55;0.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
812;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;52.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
813;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;231.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
814;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;265.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
815;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;273.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
816;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;339.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
817;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;217.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
818;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;386.00;500;"""CHAVE PIX INCORRETA"""
819;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;129.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
820;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;95.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
821;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;93.00;500;"""INTERNAL SERVER ERROR"""
822;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;329.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
823;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;230.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
824;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;335.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
825;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;208.00;500;"""CLIENTE NAO CADASTRADO"""
826;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;169.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
827;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;196.00;500;"""CHAVE PIX INCORRETA"""
828;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:55;18.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
829;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;100.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
830;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;67.00;500;"""INTERNAL SERVER ERROR"""
831;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;367.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
832;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;168.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
833;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;335.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
834;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:04;422.00;500;"""CLIENTE NAO CADASTRADO"""
835;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;217.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
836;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;274.00;500;"""CHAVE PIX INCORRETA"""
837;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;30.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
838;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;142.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
839;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;247.00;500;"""INTERNAL SERVER ERROR"""
840;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;276.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
841;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;149.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
842;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:06;562.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
843;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;185.00;500;"""CLIENTE NAO CADASTRADO"""
844;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;248.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
845;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;318.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
846;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;237.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
847;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;163.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
848;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;365.00;500;"""CLIENTE NAO CADASTRADO"""
849;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;434.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
850;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;236.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
851;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;307.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
852;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;228.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
853;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;362.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
854;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;101.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
855;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:04;519.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
856;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;168.00;500;"""CHAVE PIX INCORRETA"""
857;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;65.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
858;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;198.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
859;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;258.00;500;"""INTERNAL SERVER ERROR"""
860;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:04;435.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
861;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;349.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
862;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;257.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
863;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;73.00;500;"""CLIENTE NAO CADASTRADO"""
864;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;136.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
865;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;220.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
866;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;546.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
867;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;17.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
868;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;376.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
869;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;177.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
870;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;440.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
871;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;103.00;500;"""CHAVE PIX INCORRETA"""
872;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;257.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
873;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;108.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
874;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;348.00;500;"""INTERNAL SERVER ERROR"""
875;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;418.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
876;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;474.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
877;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:00;336.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
878;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:05;461.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
879;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;390.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
880;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;224.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
881;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;297.00;500;"""CLIENTE NAO CADASTRADO"""
882;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;123.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
883;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;218.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
884;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;387.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
885;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;305.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
886;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;295.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
887;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;115.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
888;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;167.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
889;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;148.00;500;"""CHAVE PIX INCORRETA"""
890;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;287.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
891;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;121.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
892;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;307.00;500;"""INTERNAL SERVER ERROR"""
893;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;106.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
894;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;459.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
895;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;295.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
896;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;156.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
897;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;269.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
898;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;198.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
